Leaf	All	Syn	Mis	ORF10syn	ORF10mis
hCoV-19/USA/OH-CDC-ASC210198518/2021|EPI_ISL_4922619|2021-08-24|AY.98.1	34	9	25	0	0
hCoV-19/USA/OH-ODH-SC1071429/2021|EPI_ISL_12743659|2021-12-14|AY.98.1	36	9	27	0	0
hCoV-19/USA/OH-ODH-SC1071418/2021|EPI_ISL_12743650|2021-12-05|AY.98.1	36	9	27	0	0
hCoV-19/USA/OH-CDC-ASC210527801/2021|EPI_ISL_7922748|2021-11-07|AY.98.1	35	9	26	0	0
hCoV-19/USA/OH-CDC-ASC210427044/2021|EPI_ISL_7782191|2021-11-17|AY.98.1	34	8	26	0	0
hCoV-19/USA/OH-CDC-ASC210626191/2021|EPI_ISL_8178580|2021-12-14|AY.98.1	34	8	26	0	0
hCoV-19/USA/OH-3701/2021|EPI_ISL_10842809|2021-09-01|AY.122	33	6	27	0	0
hCoV-19/USA/OH-3500/2021|EPI_ISL_7380051|2021-08-24|AY.122	31	5	26	0	0
hCoV-19/USA/OH-CDC-STM-000741361/2021|EPI_ISL_5657375|2021-10-07|AY.122	40	8	32	0	0
hCoV-19/USA/OH-ODH-SC1071472/2021|EPI_ISL_12743694|2021-12-01|AY.122.4	34	8	26	0	0
hCoV-19/USA/OH-ODH-SC1071440/2021|EPI_ISL_12743669|2021-12-13|AY.122.4	34	8	26	0	0
hCoV-19/USA/OH-CDC-QDX30411308/2021|EPI_ISL_6403434|2021-10-25|AY.93	31	4	27	0	0
hCoV-19/USA/OH-CDC-QDX25848383/2021|EPI_ISL_2870975|2021-06-11|AY.46	30	4	26	0	1
hCoV-19/USA/OH-CDC-ASC210345446/2021|EPI_ISL_5862289|2021-10-13|AY.46	29	3	26	0	0
hCoV-19/USA/OH-UHTL-1071/2021|EPI_ISL_3914845|2021-07-21|AY.46.4	28	2	26	0	0
hCoV-19/USA/OH-CDC-ASC210141674/2021|EPI_ISL_5001033|2021-09-09|AY.46.4	30	4	26	0	0
hCoV-19/USA/OH-CDC-ASC210329366/2021|EPI_ISL_5370261|2021-09-19|AY.46.4	29	3	26	0	0
hCoV-19/USA/OH-CDC-ASC210175650/2021|EPI_ISL_4914374|2021-08-26|AY.46.4	27	2	25	0	0
hCoV-19/USA/OH-CDC-ASC210090362/2021|EPI_ISL_5375883|2021-09-22|AY.46.4	33	6	27	0	0
hCoV-19/USA/OH-CDC-STM-GDK9KDT7D/2021|EPI_ISL_8427012|2021-12-18|AY.46.4	34	4	30	0	0
hCoV-19/USA/OH-CDC-ASC210315884/2021|EPI_ISL_6070602|2021-10-08|AY.46.4	31	4	27	0	0
hCoV-19/USA/OH-CDC-ASC210381501/2021|EPI_ISL_6051868|2021-09-29|AY.46.4	30	3	27	0	0
hCoV-19/USA/OH-CDC-ASC210102540/2021|EPI_ISL_4914789|2021-09-02|AY.46.4	29	3	26	0	0
hCoV-19/USA/OH-CDC-ASC210080046/2021|EPI_ISL_4979087|2021-09-10|AY.46.4	29	3	26	0	0
hCoV-19/USA/OH-CDC-ASC210486733/2021|EPI_ISL_7935302|2021-11-19|AY.33	31	2	29	0	1
hCoV-19/USA/OH-CDC-ASC210126880/2021|EPI_ISL_4494549|2021-09-02|AY.33	32	4	28	0	0
hCoV-19/USA/OH-CDC-ASC210129006/2021|EPI_ISL_4915002|2021-09-05|AY.33	36	6	30	0	0
hCoV-19/USA/OH-CDC-ASC210179090/2021|EPI_ISL_5231423|2021-08-31|AY.33	32	5	27	0	0
hCoV-19/USA/OH-CDC-ASC210098725/2021|EPI_ISL_4385410|2021-08-30|AY.33	35	4	30	0	1
hCoV-19/USA/OH-CDC-ASC210341462/2021|EPI_ISL_6065140|2021-10-07|AY.33	38	5	32	0	1
hCoV-19/USA/OH-CDC-ASC210635826/2021|EPI_ISL_8369747|2021-12-20|AY.33	42	7	34	0	1
hCoV-19/USA/OH-CDC-ASC210356020/2021|EPI_ISL_6165443|2021-10-10|AY.33	37	5	31	0	1
hCoV-19/USA/OH-CDC-ASC210309951/2021|EPI_ISL_5986302|2021-10-03|AY.33	37	5	31	0	1
hCoV-19/USA/OH-CDC-ASC210492855/2021|EPI_ISL_6385402|2021-10-23|AY.33	37	5	31	0	1
hCoV-19/USA/OH-CDC-ASC210078096/2021|EPI_ISL_4397710|2021-08-07|AY.99.2	35	9	26	0	0
hCoV-19/USA/OH-CDC-ASC210624356/2021|EPI_ISL_8150738|2021-12-14|AY.99.2	38	8	30	0	0
hCoV-19/USA/OH-CDC-IBX727232753704/2021|EPI_ISL_7980356|2021-12-04|AY.99.2	36	8	28	0	0
hCoV-19/USA/OH-CDC-ASC210119151/2021|EPI_ISL_4141582|2021-08-16|AY.5	29	6	23	0	0
hCoV-19/USA/OH-CDC-ASC210131963/2021|EPI_ISL_4540512|2021-09-07|AY.5	29	4	25	0	0
hCoV-19/USA/OH-CDC-ASC210322051/2021|EPI_ISL_5775108|2021-09-30|AY.5	30	6	24	0	0
hCoV-19/USA/OH-CDC-ASC210410077/2021|EPI_ISL_5112555|2021-09-14|AY.5	32	8	24	0	0
hCoV-19/deer/USA/PA-VSP3515/2021|EPI_ISL_9650797|2021-10-28|AY.5	41	13	28	0	0
hCoV-19/deer/USA/NJ-22-000884-002/2021|EPI_ISL_9347724|2021-12-08|AY.5	43	16	27	1	0
hCoV-19/USA/OH-CDC-ASC210445486/2021|EPI_ISL_6421622|2021-10-28|AY.5	27	3	24	0	0
hCoV-19/USA/OH-CDC-ASC210387101/2021|EPI_ISL_6632391|2021-11-03|AY.5	27	3	24	0	0
hCoV-19/USA/OH-CDC-ASC210475344/2021|EPI_ISL_6528585|2021-10-20|AY.5	37	7	30	0	0
hCoV-19/USA/OH-CDC-ASC210494296/2021|EPI_ISL_6378516|2021-10-24|AY.5	36	7	29	0	0
hCoV-19/USA/OH-CDC-ASC210475873/2021|EPI_ISL_6529016|2021-10-20|AY.5	36	8	28	0	0
hCoV-19/USA/OH-CDC-ASC210494021/2021|EPI_ISL_6385878|2021-10-24|AY.5	35	7	28	0	0
hCoV-19/USA/OH-3679/2021|EPI_ISL_10842795|2021-08-31|AY.5.3	33	3	30	0	0
hCoV-19/USA/OH-CDC-QDX30811516/2021|EPI_ISL_6783472|2021-11-05|AY.5.3	32	5	27	0	0
hCoV-19/USA/OH-CDC-MMB12120487/2021|EPI_ISL_8535737|2021-12-13|AY.5.3	39	9	30	0	0
hCoV-19/USA/OH-CDC-ASC210334191/2021|EPI_ISL_5577979|2021-09-23|AY.5.3	31	4	27	0	0
hCoV-19/USA/OH-CDC-ASC210334192/2021|EPI_ISL_5577971|2021-09-23|AY.5.3	31	4	27	0	0
hCoV-19/USA/OH-CDC-ASC210450779/2021|EPI_ISL_6538265|2021-10-28|AY.5.3	33	5	28	0	0
hCoV-19/USA/OH-CDC-ASC210404498/2021|EPI_ISL_4983504|2021-09-12|AY.5.3	29	4	25	0	0
hCoV-19/USA/OH-CDC-ASC210283160/2021|EPI_ISL_5005703|2021-09-14|AY.5.3	30	4	26	0	0
hCoV-19/USA/OH-CDC-ASC210180050/2021|EPI_ISL_5231169|2021-08-30|AY.5.3	29	4	25	0	0
hCoV-19/USA/OH-CDC-MMB09344289/2021|EPI_ISL_3110847|2021-07-09|AY.5.3	28	4	24	0	0
hCoV-19/deer/USA/OH-OSU-0735/2022|AY.3|Summit|U|2022-01-19	29	6	23	0	0
hCoV-19/USA/OH-21AM-235CO01996/2021|EPI_ISL_3897568|2021-08-23|AY.46	31	5	26	0	0
hCoV-19/USA/OH-CDC-STM-000710819/2021|EPI_ISL_6483777|2021-07-22|AY.3	28	5	23	0	0
hCoV-19/USA/OH-2021060648/2021|EPI_ISL_9037291|2021-08-16|AY.21	34	7	26	0	0
hCoV-19/USA/OH-CDC-ASC210429700/2021|EPI_ISL_7784006|2021-11-19|AY.46.6	39	10	28	0	0
hCoV-19/USA/OH-CDC-ASC210482886/2021|EPI_ISL_7436539|2021-11-17|AY.46.6	39	11	27	0	0
hCoV-19/USA/OH-CDC-ASC210608120/2021|EPI_ISL_8030881|2021-12-08|AY.46.6	39	11	27	0	0
hCoV-19/USA/OH-CDC-ASC210484240/2021|EPI_ISL_7782728|2021-11-18|AY.46.6	37	11	25	0	0
hCoV-19/USA/OH-6452/2021|EPI_ISL_10792979|2021-12-04|AY.46.6	37	10	26	0	0
hCoV-19/USA/OH-CDC-ASC210458417/2021|EPI_ISL_7410481|2021-11-12|AY.46.6	37	10	26	0	0
hCoV-19/USA/OH-CDC-ASC210608121/2021|EPI_ISL_8030880|2021-12-08|AY.46.6	38	11	26	0	0
hCoV-19/USA/OH-CDC-ASC210429667/2021|EPI_ISL_7788720|2021-11-20|AY.46.6	37	10	26	0	0
hCoV-19/USA/OH-6099/2021|EPI_ISL_11496341|2021-11-24|AY.46.6	36	10	25	0	0
hCoV-19/USA/OH-6390/2021|EPI_ISL_10792929|2021-12-03|AY.46.6	36	10	25	0	0
hCoV-19/USA/OH-UHTL-1090/2021|EPI_ISL_3914792|2021-07-21|AY.3	32	8	24	0	0
hCoV-19/USA/OH-UHTL-1108/2021|EPI_ISL_3914810|2021-07-14|AY.3	30	6	24	0	0
hCoV-19/deer/USA/OH-OSU-1983/2021|AY.3|Washington|U|2021-11-29	41	12	29	0	0
hCoV-19/deer/USA/OH-OSU-2169/2021|AY.109|Highland|R|2021-12-04	49	17	32	0	0
hCoV-19/deer/USA/OH-OSU-1985/2021|AY.3|Washington|U|2021-11-29	44	13	31	0	0
hCoV-19/deer/USA/IL-21-038000-002/2021|EPI_ISL_9347708|2021-11-21|AY.3	39	10	29	0	0
hCoV-19/USA/OH-UHTL-1064/2021|EPI_ISL_3914838|2021-07-20|AY.3	30	5	25	0	0
hCoV-19/USA/OH-UHTL-1037/2021|EPI_ISL_3914811|2021-07-08|AY.3.1	31	5	26	0	0
hCoV-19/USA/OH-UHTL-1067/2021|EPI_ISL_3914841|2021-07-21|AY.3	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210340613/2021|EPI_ISL_6070165|2021-10-08|AY.112	40	9	31	0	0
hCoV-19/USA/OH-CDC-ASC210316099/2021|EPI_ISL_6065179|2021-10-07|AY.112	38	9	29	0	0
hCoV-19/USA/OH-UHTL-1039/2021|EPI_ISL_3914813|2021-07-13|AY.3	29	5	24	0	0
hCoV-19/deer/USA/OH-OSU-1265/2021|AY.3|Adams|R|2021-11-13	53	18	35	0	1
hCoV-19/deer/USA/OH-OSU-0921/2021|AY.3|Summit|U|2022-01-19	45	13	32	0	1
hCoV-19/deer/USA/KS-21-038765-001/2021|EPI_ISL_9388141|2021-12-06|AY.3	44	15	29	0	0
hCoV-19/deer/USA/KS-21-038765-002/2021|EPI_ISL_9347715|2021-12-03|AY.3	47	16	31	0	0
hCoV-19/USA/OH-CDC-STM-PDKDBXMM8/2021|EPI_ISL_7311194|2021-11-22|AY.3	37	8	29	0	0
hCoV-19/USA/OH-21AM-321CO00851/2021|EPI_ISL_7502044|2021-11-17|AY.112	40	10	30	0	0
hCoV-19/USA/OH-CDC-STM-000741914/2021|EPI_ISL_5690031|2021-10-11|B.1.617.2	37	10	27	0	0
hCoV-19/USA/OH-CDC-STM-V6DDNFH9X/2021|EPI_ISL_7694373|2021-11-30|B.1.617.2	37	10	27	0	0
hCoV-19/USA/OH-CDC-ASC210536808/2021|EPI_ISL_8149866|2021-12-14|AY.129	43	8	35	0	0
hCoV-19/USA/OH-UHTL-1092/2021|EPI_ISL_3914794|2021-07-20|AY.44	33	9	24	0	0
hCoV-19/USA/OH-UHTL-1081/2021|EPI_ISL_3914783|2021-07-09|AY.3.1	35	9	26	0	0
hCoV-19/USA/OH-UHTL-1082/2021|EPI_ISL_3914784|2021-06-29|AY.3.1	34	9	25	0	0
hCoV-19/USA/OH-UHTL-1095/2021|EPI_ISL_3914797|2021-07-16|AY.3.1	38	8	30	0	0
hCoV-19/USA/OH-UHTL-1091/2021|EPI_ISL_3914793|2021-07-15|AY.3.1	37	8	29	0	0
hCoV-19/USA/OH-UHTL-1049/2021|EPI_ISL_3914823|2021-07-15|AY.3.1	44	14	30	0	0
hCoV-19/USA/OH-UHTL-1101/2021|EPI_ISL_3914803|2021-07-15|AY.3.1	43	12	31	0	0
hCoV-19/USA/OH-CDC-STM-XBHHK5VMN/2021|EPI_ISL_8427772|2021-12-21|AY.3.1	43	14	29	0	0
hCoV-19/deer/USA/OH-OSU-1988/2021|AY.3.1|Washington|U|2021-11-29	59	23	36	0	0
hCoV-19/deer/USA/OH-OSU-1756/2021|AY.3.1|Athens|R|2021-11-06	52	17	34	0	0
hCoV-19/USA/OH-UHTL-1015/2021|EPI_ISL_3025902|2021-06-24|AY.3.1	36	9	27	0	0
hCoV-19/USA/OH-UHTL-1073/2021|EPI_ISL_3914775|2021-06-29|AY.3.1	34	8	26	0	0
hCoV-19/USA/OH-UHTL-1013/2021|EPI_ISL_3025900|2021-06-20|AY.3	27	4	23	0	0
hCoV-19/USA/OH-6433/2021|EPI_ISL_10792966|2021-12-05|AY.121	42	10	32	0	0
hCoV-19/USA/OH-6124/2021|EPI_ISL_11496356|2021-11-23|AY.34	44	12	32	0	0
hCoV-19/USA/OH-CDC-FG-172309/2021|EPI_ISL_6654706|2021-11-15|AY.34	42	12	30	0	0
hCoV-19/USA/OH-CDC-2-5463540/2021|EPI_ISL_9434752|2021-12-06|AY.34	38	10	28	0	0
hCoV-19/USA/OH-CDC-STM-XR4S2SKNQ/2021|EPI_ISL_8181025|2021-12-08|AY.34	43	12	31	0	0
hCoV-19/USA/OH-CDC-STM-23H3UXBFC/2021|EPI_ISL_7257063|2021-11-18|AY.34	40	12	28	0	0
hCoV-19/USA/OH-CDC-STM-NV6T5UK8Z/2021|EPI_ISL_7695436|2021-12-02|AY.34	39	11	28	0	0
hCoV-19/USA/OH-CDC-ASC210387815/2021|EPI_ISL_6784683|2021-11-03|AY.34	41	11	30	0	0
hCoV-19/USA/OH-CDC-ASC210469711/2021|EPI_ISL_6314048|2021-10-19|AY.34	39	11	28	0	0
hCoV-19/USA/OH-CDC-ASC210378174/2021|EPI_ISL_5772317|2021-09-27|AY.34	42	11	31	0	0
hCoV-19/USA/OH-CDC-ASC210142338/2021|EPI_ISL_4495211|2021-09-10|AY.34	38	10	28	0	0
hCoV-19/USA/OH-CDC-ASC210624108/2021|EPI_ISL_8149319|2021-12-14|AY.34.1	45	14	31	0	0
hCoV-19/USA/OH-CDC-FG-198990/2021|EPI_ISL_8079625|2021-12-14|AY.34.1	47	14	33	0	0
hCoV-19/USA/OH-CDC-FG-204119/2021|EPI_ISL_8471791|2021-12-19|AY.34.1	47	14	33	0	0
hCoV-19/USA/OH-CDC-FG-199172/2021|EPI_ISL_8091143|2021-12-13|AY.34.1	46	14	32	0	0
hCoV-19/USA/OH-CDC-ASC210526040/2021|EPI_ISL_6787076|2021-11-08|AY.34.1	42	11	31	0	0
hCoV-19/USA/OH-UHTL-1094/2021|EPI_ISL_3914796|2021-07-20|AY.34.1	39	10	29	0	0
hCoV-19/USA/OH-CDC-ASC210405341/2021|EPI_ISL_5000789|2021-09-09|AY.34.1	44	13	31	0	0
hCoV-19/USA/OH-CDC-ASC210635515/2021|EPI_ISL_8352969|2021-12-20|AY.34.1	49	15	34	0	0
hCoV-19/USA/OH-CDC-ASC210342665/2021|EPI_ISL_6070089|2021-10-08|AY.34.1	44	13	31	0	0
hCoV-19/USA/OH-CDC-ASC210361900/2021|EPI_ISL_6163339|2021-10-13|AY.34.1	44	13	31	0	0
hCoV-19/USA/OH-CDC-STM-4Y2C2EYBS/2021|EPI_ISL_6416055|2021-10-29|AY.118	39	6	33	0	0
hCoV-19/USA/OH-CDC-2-4718115/2021|EPI_ISL_3491538|2021-07-09|AY.118	29	5	24	0	0
hCoV-19/USA/OH-6423/2021|EPI_ISL_10792959|2021-12-03|AY.118	33	7	26	0	0
hCoV-19/USA/OH-UHTL-1023/2021|EPI_ISL_3025910|2021-06-23|AY.118	33	5	28	0	0
hCoV-19/USA/OH-CDC-ASC210173200/2021|EPI_ISL_4909738|2021-08-27|AY.118	34	6	28	0	0
hCoV-19/USA/OH-CDC-ASC210383798/2021|EPI_ISL_6051571|2021-09-28|AY.118	33	6	27	0	0
hCoV-19/USA/OH-CDC-ASC210444534/2021|EPI_ISL_6537812|2021-10-27|AY.118	42	12	30	0	0
hCoV-19/USA/OH-CDC-ASC210084300/2021|EPI_ISL_5003942|2021-09-10|AY.118	34	6	28	0	0
hCoV-19/deer/USA/OH-OSU-1214/2021|AY.118|Knox|R|2021-11-13	58	24	34	0	0
hCoV-19/USA/OH-CDC-ASC210471517/2021|EPI_ISL_6523604|2021-10-17|AY.118	37	6	31	0	0
hCoV-19/USA/OH-CDC-ASC210339501/2021|EPI_ISL_6068383|2021-10-07|AY.118	34	6	28	0	0
hCoV-19/USA/OH-CDC-ASC210380018/2021|EPI_ISL_5583079|2021-09-26|AY.129	36	6	30	0	1
hCoV-19/USA/OH-5613/2021|EPI_ISL_11494381|2021-10-30|AY.121	35	7	28	0	0
hCoV-19/USA/OH-CDC-ASC210484888/2021|EPI_ISL_7178168|2021-11-17|AY.121	36	9	27	0	0
hCoV-19/USA/OH-CDC-ASC210536172/2021|EPI_ISL_8078322|2021-12-14|AY.121	36	9	27	0	0
hCoV-19/USA/OH-CDC-ASC210517128/2021|EPI_ISL_8011664|2021-12-01|AY.121	36	9	27	0	0
hCoV-19/USA/OH-CDC-ASC210474868/2021|EPI_ISL_6383652|2021-10-20|AY.121	36	8	28	0	0
hCoV-19/USA/OH-CDC-ASC210518413/2021|EPI_ISL_6556673|2021-11-01|AY.121	37	9	28	0	0
hCoV-19/USA/OH-CDC-ASC210633669/2021|EPI_ISL_8264787|2021-12-17|AY.121	40	10	30	0	0
hCoV-19/USA/OH-CDC-ASC210717431/2021|EPI_ISL_7944853|2021-11-24|AY.121	37	9	28	0	0
hCoV-19/USA/OH-CDC-ASC210459301/2021|EPI_ISL_7779985|2021-11-13|AY.121	35	8	27	0	0
hCoV-19/USA/OH-CDC-ASC210461511/2021|EPI_ISL_6171939|2021-10-14|AY.112	35	8	27	0	0
hCoV-19/USA/OH-GD-080321-21072735747/2021|EPI_ISL_3341394|2021-07-27|AY.112	33	5	28	0	0
hCoV-19/USA/OH-UHTL-1046/2021|EPI_ISL_3914820|2021-07-11|AY.117	33	4	29	0	0
hCoV-19/USA/OH-CDC-ASC210448298/2021|EPI_ISL_6541888|2021-10-30|AY.117	36	6	30	0	0
hCoV-19/USA/OH-CDC-ASC210080063/2021|EPI_ISL_4979074|2021-09-10|AY.117	36	6	29	0	2
hCoV-19/USA/OH-CDC-ASC210080064/2021|EPI_ISL_4979085|2021-09-10|AY.117	36	6	29	0	2
hCoV-19/USA/OH-CDC-ASC210280262/2021|EPI_ISL_5545206|2021-09-16|AY.117	39	10	29	0	0
hCoV-19/USA/OH-CDC-ASC210449569/2021|EPI_ISL_6629092|2021-10-31|AY.117	39	8	31	0	0
hCoV-19/USA/OH-CDC-ASC210441798/2021|EPI_ISL_6538986|2021-10-28|AY.117	37	8	29	0	0
hCoV-19/USA/OH-CDC-ASC210283702/2021|EPI_ISL_5550037|2021-09-17|AY.117	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210379158/2021|EPI_ISL_5583605|2021-09-27|AY.117	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210412249/2021|EPI_ISL_5109268|2021-09-16|AY.117	32	6	26	0	0
hCoV-19/USA/OH-CDC-ASC210341740/2021|EPI_ISL_6069583|2021-10-08|AY.112	37	8	29	1	0
hCoV-19/USA/OH-CDC-ASC210316372/2021|EPI_ISL_6066050|2021-10-09|AY.112	37	8	29	1	0
hCoV-19/USA/OH-CDC-IBX385251721840/2021|EPI_ISL_4246204|2021-08-28|AY.112	38	7	30	0	0
hCoV-19/USA/OH-CDC-IBX163791573557/2021|EPI_ISL_4139244|2021-08-20|AY.112	37	6	30	0	0
hCoV-19/USA/OH-CDC-ASC210713274/2021|EPI_ISL_7939207|2021-11-21|AY.112.2	39	6	33	0	0
hCoV-19/USA/OH-CDC-ASC210087534/2021|EPI_ISL_5519860|2021-09-21|AY.4	36	6	30	0	0
hCoV-19/USA/OH-CDC-2-5117600/2021|EPI_ISL_6472221|2021-10-17|AY.4	31	5	26	0	0
hCoV-19/USA/OH-CDC-FG-179521/2021|EPI_ISL_7312269|2021-11-29|AY.4	34	7	27	0	0
hCoV-19/USA/OH-CDC-ASC210141922/2021|EPI_ISL_5109329|2021-09-10|AY.4	29	4	25	0	0
hCoV-19/USA/OH-CDC-ASC210277925/2021|EPI_ISL_4058314|2021-08-06|AY.4	29	3	26	0	1
hCoV-19/USA/OH-CDC-ASC210316332/2021|EPI_ISL_6066065|2021-10-09|AY.4	35	6	29	0	1
hCoV-19/USA/OH-CDC-ASC210408687/2021|EPI_ISL_5111355|2021-09-13|AY.4	32	4	28	0	1
hCoV-19/USA/OH-CDC-ASC210409833/2021|EPI_ISL_5112536|2021-09-14|AY.4	32	4	28	0	1
hCoV-19/USA/OH-CDC-ASC210457557/2021|EPI_ISL_7931459|2021-11-12|AY.4	36	6	30	0	1
hCoV-19/USA/OH-CDC-ASC210517205/2021|EPI_ISL_8011792|2021-12-01|AY.4	37	6	31	0	1
hCoV-19/USA/OH-CDC-ASC210343255/2021|EPI_ISL_6165137|2021-10-10|AY.1	42	5	37	0	0
hCoV-19/USA/OH-CDC-QDX28550022/2021|EPI_ISL_4458786|2021-09-05|AY.1	38	5	33	0	0
hCoV-19/USA/OH-CDC-ASC210135903/2021|EPI_ISL_4910789|2021-09-07|AY.1	37	4	33	0	0
hCoV-19/USA/OH-CDC-LC0285464/2021|EPI_ISL_4812280|2021-09-07|AY.1	36	4	32	0	0
hCoV-19/USA/OH-CDC-ASC210424652/2021|EPI_ISL_7176897|2021-11-16|AY.1	38	5	33	0	0
hCoV-19/USA/OH-CDC-ASC210097832/2021|EPI_ISL_4378891|2021-08-31|AY.1	35	5	30	0	0
hCoV-19/USA/OH-ODH-SC1071498/2021|EPI_ISL_12743720|2021-12-15|AY.1	37	5	32	0	0
hCoV-19/USA/OH-CDC-ASC210449508/2021|EPI_ISL_6546559|2021-10-30|AY.1	36	4	32	0	0
hCoV-19/USA/OH-CDC-QDX31092645/2021|EPI_ISL_6908399|2021-11-13|AY.1	34	4	30	0	0
hCoV-19/USA/OH-CDC-ASC210094151/2021|EPI_ISL_6160999|2021-09-25|AY.119.2	37	5	32	0	0
hCoV-19/USA/OH-CDC-ASC210489505/2021|EPI_ISL_7939735|2021-11-22|AY.119.2	35	7	28	0	0
hCoV-19/USA/OH-CDC-STM-000727512/2021|EPI_ISL_6338565|2021-08-31|AY.119.2	29	2	27	0	0
hCoV-19/USA/OH-CDC-2-5063797/2021|EPI_ISL_6642703|2021-09-17|AY.119.2	33	4	29	0	0
hCoV-19/USA/OH-CDC-2-5063965/2021|EPI_ISL_6642785|2021-09-21|AY.119.2	30	3	27	0	0
hCoV-19/USA/OH-CDC-ASC210359582/2021|EPI_ISL_5861991|2021-10-12|AY.119.2	31	4	27	0	0
hCoV-19/USA/OH-CDC-ASC210341576/2021|EPI_ISL_6065062|2021-10-07|AY.119.2	34	4	30	0	0
hCoV-19/USA/OH-CDC-ASC210340612/2021|EPI_ISL_6070166|2021-10-08|AY.119.2	33	4	29	0	0
hCoV-19/USA/OH-CDC-ASC210313269/2021|EPI_ISL_6061003|2021-10-04|AY.119.2	32	3	29	0	0
hCoV-19/USA/OH-CDC-ASC210336738/2021|EPI_ISL_6067731|2021-10-06|AY.119.2	32	3	29	0	0
hCoV-19/USA/OH-CDC-STM-A45RMP6D3/2021|EPI_ISL_7944602|2021-12-08|AY.119	29	3	26	0	0
hCoV-19/USA/OH-CDC-STM-000727644/2021|EPI_ISL_6338657|2021-09-03|AY.119	29	3	26	0	0
hCoV-19/deer/USA/MA-21-038766-002/2021|EPI_ISL_9347717|2021-11-30|AY.119	54	17	37	0	1
hCoV-19/deer/USA/MA-21-038766-001/2021|EPI_ISL_9347716|2021-12-01|AY.119	47	12	35	0	0
hCoV-19/USA/OH-CDC-STM-JF2AD45A5/2021|EPI_ISL_7694210|2021-11-30|AY.119	35	7	28	0	0
hCoV-19/USA/OH-CDC-STM-8CNUPQXGQ/2021|EPI_ISL_8624277|2021-12-30|AY.119	31	4	27	0	0
hCoV-19/USA/OH-CDC-STM-CXH2ENUPG/2021|EPI_ISL_6408765|2021-10-23|AY.119	34	4	30	0	0
hCoV-19/USA/OH-CDC-STM-FDKRMQ5AQ/2021|EPI_ISL_6416481|2021-10-31|AY.119	35	6	29	0	0
hCoV-19/USA/OH-CDC-STM-000742548/2021|EPI_ISL_5956371|2021-10-13|AY.119	32	2	30	0	0
hCoV-19/USA/OH-CDC-STM-000744176/2021|EPI_ISL_5949109|2021-10-16|AY.119	32	2	30	0	0
hCoV-19/USA/OH-CDC-STM-ZVC5R5P5R/2021|EPI_ISL_7498154|2021-11-29|AY.119	33	5	28	0	0
hCoV-19/USA/OH-CDC-STM-P5C6AP2EM/2021|EPI_ISL_7498007|2021-11-29|AY.119	33	5	28	0	0
hCoV-19/USA/OH-CDC-ASC210311182/2021|EPI_ISL_6650825|2021-10-05|AY.20	35	5	30	0	0
hCoV-19/USA/OH-CDC-ASC210658976/2021|EPI_ISL_8011552|2021-12-01|AY.112	36	6	30	0	0
hCoV-19/USA/OH-2021065995/2021|EPI_ISL_9096768|2021-10-09|AY.127	41	10	31	0	0
hCoV-19/USA/OH-USAFSAM-S10612/2021|EPI_ISL_8976111|2021-12-30|AY.127	40	10	30	0	0
hCoV-19/USA/OH-ODH-SC1071486/2021|EPI_ISL_12743708|2021-12-13|AY.127	40	10	30	0	0
hCoV-19/USA/OH-CDC-ASC210661443/2021|EPI_ISL_8012449|2021-12-03|AY.127	40	10	30	0	0
hCoV-19/USA/OH-6208/2021|EPI_ISL_11496408|2021-11-27|AY.127	39	9	30	0	0
hCoV-19/USA/OH-ODH-SC1070566/2021|EPI_ISL_12744627|2021-12-06|AY.127	39	9	30	0	0
hCoV-19/USA/OH-ODH-SC1070567/2021|EPI_ISL_12744628|2021-12-06|AY.127	39	9	30	0	0
hCoV-19/USA/OH-CDC-ASC210400654/2021|EPI_ISL_7779635|2021-11-13|AY.127	39	9	30	0	0
hCoV-19/USA/OH-ODH-SC1070565/2021|EPI_ISL_12744626|2021-12-06|AY.127	39	9	30	0	0
hCoV-19/USA/OH-CDC-ASC210337961/2021|EPI_ISL_6065024|2021-10-07|AY.127	36	7	29	0	0
hCoV-19/USA/OH-UHTL-1002/2021|EPI_ISL_2661539|2021-06-10|B.1.617.2	28	2	26	0	0
hCoV-19/USA/OH-CDC-STM-2WSHWVW2M/2021|EPI_ISL_8181081|2021-12-08|AY.39	35	4	31	0	0
hCoV-19/USA/OH-CDC-ASC210525725/2021|EPI_ISL_7919717|2021-11-05|AY.39.3	34	5	29	0	0
hCoV-19/USA/OH-GD-110321-255/2021|EPI_ISL_6339871|2021-10-25|AY.46	43	9	34	0	0
hCoV-19/USA/OH-CDC-STM-000706678/2021|EPI_ISL_6481858|2021-07-11|AY.39	30	4	26	0	0
hCoV-19/USA/OH-CDC-STM-ZU97XSSEK/2021|EPI_ISL_7496906|2021-11-24|AY.39	38	5	33	0	0
hCoV-19/USA/OH-CDC-STM-8FPEMRKQX/2021|EPI_ISL_7311377|2021-11-22|AY.39	37	4	33	0	0
hCoV-19/USA/OH-CDC-STM-EW2ZKQ4GD/2021|EPI_ISL_8390469|2021-12-21|AY.39	43	11	32	0	0
hCoV-19/USA/OH-CDC-ASC210535904/2021|EPI_ISL_8078383|2021-12-14|AY.39.3	41	8	33	0	0
